,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
7777,1,678,651,678,1,1,0,56.08899158,5,No,No,P,5,00No,12253.78,29,0,Yes,W08,1,No,0.614362874
7778,1,680,679,715,0,3,0,33.67125441,6,No,No,M,2,00No,17189.45,25,2,No,W10,0,No,0.670492597
7779,1,645,639,668,0,1,1,38.5133517,6,No,No,M,2,00No,12979.55,19,0,No,W08,1,No,0.781290566
7780,1,732,733,721,0,1,0,33.1945424,6,No,No,M,5,00No,13134.55,33,0,No,NA,1,Yes,0.047529118
7781,0,591,564,596,1,3,1,44.60363185,5,No,No,M,0,00No,7840.73,25,0,No,W02,0,Yes,0.362948877
7782,1,637,610,587,1,4,1,31.83049596,5,No,Yes,A,3,00No,14475.95,28,2,No,W04,0,No,0.592949375
7783,1,560,540,538,0,1,1,40.76454994,5,No,No,A,4,00No,15614.89,17,0,No,NA,1,No,0.189005944
7784,1,696,710,NA,1,4,1,40.07935329,7,No,No,M,2,01Lo,10344.42,22,1,No,W06,0,Yes,0.762970942
7785,1,654,590,NA,1,2,1,43.56410385,6,No,No,P,2,00No,14471.3,27,1,No,W08,2,Yes,0.334241292
7786,1,666,637,654,0,1,0,36.09903011,6,No,No,M,3,00No,14516.63,21,0,Yes,W08,1,Yes,0.968742255
7787,1,642,630,605,0,0,1,41.66690102,5,No,No,P,5,00No,15690.56,32,0,Yes,W08,2,Yes,0.524236546
7788,0,513,489,533,0,0,1,42.46382905,5,Yes,Yes,M,3,02Hi,8059.23,26,0,No,W04,0,Yes,0.345530675
7789,1,708,706,721,0,1,0,38.15260777,5,No,No,A,3,00No,14233.82,34,0,No,W07,1,Yes,0.030694085
7790,1,661,639,NA,0,0,0,46.75637032,5,No,No,P,5,00No,13242.55,31,0,Yes,W10,1,Yes,0.240905974
7791,1,NA,677,673,0,2,1,54.89930614,7,No,No,A,3,00No,14823.22,28,0,Yes,W08,0,Yes,0.997677453
7792,1,754,716,748,1,4,1,60.5854239,5,No,No,A,1,00No,13538.66,21,2,No,W06,1,Yes,0.628136294
7793,1,NA,589,635,0,0,0,20.99188296,5,No,No,M,4,00No,13174.72,29,0,No,W05,2,No,0.439814922
7794,0,645,666,636,0,2,2,62.16497071,6,Yes,No,M,2,02Hi,12788.16,12,1,No,W03,1,Yes,0.77163017
7795,1,744,705,709,1,3,1,34.8861681,6,No,No,A,3,00No,7185.21,37,0,No,W06,0,No,0.323988834
7796,0,582,558,574,1,4,2,48.12803275,4,Yes,Yes,M,1,02Hi,10674.41,22,2,No,W01,0,Yes,0.090213408
7797,1,NA,NA,633,1,1,0,68.29641499,6,No,No,A,2,00No,12648.13,22,0,No,NA,0,No,0.134726958
7798,1,NA,668,687,0,0,0,43.57500051,7,No,No,A,3,00No,12796.68,26,0,No,W06,2,No,0.623303812
7799,1,615,599,616,1,2,0,49.4981553,4,No,No,M,2,01Lo,8036.28,26,1,No,W09,0,Yes,0.918471824
7800,1,702,668,658,0,1,0,47.76857026,6,No,No,M,4,00No,14250.51,22,0,Yes,W08,2,Yes,0.161736992
7801,0,713,673,NA,1,1,1,45.58236079,6,No,No,P,3,00No,11577.77,26,0,No,W06,1,Yes,0.867124649
7802,0,496,456,450,0,2,1,32.56974094,3,Yes,Yes,M,1,02Hi,13092.82,23,1,No,W05,0,Yes,0.013978735
7803,1,694,675,696,1,1,1,43.47623463,4,No,No,A,4,00No,11904.12,28,1,No,W08,0,No,0.928481688
7804,1,675,679,641,0,1,0,44.5391102,7,No,No,A,5,01Lo,11378.56,27,1,Yes,W06,2,No,0.086783263
7805,1,650,591,623,1,0,0,33.94159265,6,No,No,M,3,00No,10817.87,21,0,No,W05,0,Yes,0.591238753
7806,1,485,463,437,0,0,1,49.6540427,3,Yes,Yes,M,2,02Hi,9239.49,20,0,Yes,W09,1,Yes,0.618919953
7807,0,496,469,492,1,1,1,56.20220126,3,No,No,M,0,02Hi,6942.74,18,2,No,W02,0,Yes,0.924335253
7808,1,NA,655,654,1,3,1,41.58929147,6,No,No,A,2,00No,10459.44,22,0,No,W10,0,No,0.511050273
7809,1,616,635,645,1,0,1,53.45229745,8,No,No,P,5,01Lo,10978.53,25,0,Yes,W06,2,No,0.570379536
7810,1,620,661,647,0,1,0,41.10900987,5,No,No,M,3,00No,12583,14,0,Yes,W10,2,No,0.200641633
7811,0,731,704,703,0,0,0,40.61506785,6,No,No,P,4,00No,15633.31,30,0,No,W08,2,No,0.400847015
7812,1,708,NA,689,0,2,0,58.55748381,7,No,No,A,2,00No,8357.83,33,2,No,NA,1,No,0.200088024
7813,1,633,651,644,1,1,0,49.28903459,7,Yes,Yes,A,4,01Lo,13808.72,28,2,No,W08,1,No,0.578053622
7814,1,644,620,616,1,3,1,60.47519425,5,Yes,Yes,M,2,02Hi,9579.88,23,2,No,W06,0,Yes,0.901931267
7815,1,616,631,597,0,2,1,23.97761246,5,No,Yes,A,4,00No,15804.11,30,0,No,W10,0,Yes,0.335771673
7816,1,616,611,567,1,3,0,24.505149,4,No,No,M,3,00No,11950.39,17,1,Yes,W09,1,Yes,0.47531624
7817,1,625,631,644,1,3,0,32.80034957,5,No,No,A,4,00No,14086.59,31,0,Yes,W06,0,No,0.568718732
7818,1,657,659,638,2,5,1,32.93448442,4,No,No,A,5,00No,12452.48,24,0,No,W07,0,No,0.223849046
7819,1,735,751,NA,0,0,0,51.76679698,8,No,No,P,5,00No,10491.15,38,0,Yes,W07,2,No,0.392623144
7820,1,583,608,560,1,1,1,45.89844887,4,No,No,A,5,02Hi,14814.82,32,1,No,W09,0,No,0.859675131
7821,0,615,631,562,2,3,2,63.51578497,6,Yes,No,M,3,02Hi,9709.68,21,2,No,W04,0,Yes,0.96961694
7822,1,654,691,697,1,1,0,50.20523512,4,No,No,M,3,00No,11585.85,40,2,No,W04,0,Yes,0.425990207
7823,1,710,691,690,1,1,1,40.1231362,6,No,No,A,3,00No,13060.12,30,1,No,W01,0,Yes,0.915870703
7824,1,760,748,741,1,2,0,58.03323684,7,No,No,P,5,00No,16102.15,21,0,Yes,W08,2,No,0.403268225
7825,1,NA,641,652,1,2,1,47.2513115,5,No,No,M,3,00No,13062.34,25,1,No,NA,0,Yes,0.398724773
7826,1,NA,714,684,1,3,0,49.32077114,6,No,No,P,3,00No,17317.28,25,0,Yes,W09,0,Yes,0.058017231
7827,0,635,627,542,2,4,1,70.24591206,3,Yes,No,M,0,02Hi,10218.02,15,2,No,W01,0,Yes,0.708265645
7828,1,681,658,641,0,1,1,47.52254676,4,No,No,M,2,00No,11454.61,22,2,No,W07,1,Yes,0.105671999
7829,1,684,692,NA,1,1,0,33.74560048,5,No,No,M,5,00No,14611.53,32,0,No,W10,0,No,0.683425165
7830,0,600,577,571,2,5,1,60.70597847,4,No,Yes,A,2,01Lo,12070.79,23,2,No,W02,0,Yes,0.501895999
7831,1,NA,563,603,0,2,1,44.65973795,6,No,No,P,3,00No,15829.53,31,0,No,W04,0,Yes,0.81068049
7832,1,NA,650,663,1,1,1,50.67431591,6,No,No,A,3,00No,13049.87,19,0,Yes,W10,1,Yes,0.027966931
7833,0,573,562,550,0,0,1,26.81959968,5,No,No,A,5,00No,17001.79,35,0,No,W07,1,No,0.666410828
7834,1,615,606,562,1,2,0,52.05714776,5,No,No,A,4,01Lo,15830.35,21,0,No,W07,0,No,0.342134321
7835,0,NA,609,590,2,3,1,77.18611628,5,Yes,No,A,2,01Lo,10442.81,22,1,No,W10,0,Yes,0.725631882
7836,1,644,589,NA,0,2,1,42.29547063,7,No,No,A,3,02Hi,10719.54,20,0,No,W05,1,Yes,0.687510215
7837,1,620,607,610,1,2,1,37.44834134,5,No,No,A,1,00No,12397.87,20,0,Yes,W09,1,No,0.655418549
7838,1,590,569,590,1,2,0,49.76606834,6,No,No,A,3,02Hi,9155.73,29,0,No,W04,1,Yes,0.757029981
7839,1,725,732,703,0,2,0,48.98485348,5,No,No,A,5,00No,14331.17,36,0,Yes,W08,1,No,0.798061012
7840,1,623,621,592,0,3,1,47.64735771,4,No,No,M,2,00No,11011.91,24,2,Yes,W07,0,No,0.603170629
7841,1,607,581,556,0,0,0,42.27328013,5,No,No,P,4,00No,17333.87,27,1,Yes,W08,2,Yes,0.522638683
7842,1,666,648,636,0,0,0,45.3573756,6,No,No,A,2,00No,14127.76,27,0,Yes,W10,1,No,0.12107203
7843,1,NA,640,662,0,2,1,39.7327011,5,Yes,Yes,P,5,01Lo,13640.33,37,0,Yes,W08,1,No,0.201511819
7844,0,548,523,540,1,0,2,55.73939129,4,No,No,A,3,02Hi,5145.65,30,0,No,W02,0,No,0.171914479
7845,1,646,590,607,0,2,0,42.80814537,5,No,No,P,4,00No,14519.35,28,0,No,W10,1,Yes,0.94637538
7846,1,609,564,573,2,3,1,60.33424635,3,No,No,P,3,00No,13275.86,26,0,No,W06,0,Yes,0.31076003
7847,1,NA,631,599,1,3,1,65.33026912,5,No,No,M,2,00No,9952.54,11,2,No,W03,1,Yes,0.610336931
7848,1,699,703,680,1,4,1,28.43421461,6,No,No,A,5,00No,16416.13,20,1,Yes,W08,2,Yes,0.466997836
7849,1,730,747,707,1,1,1,49.24841476,6,No,No,A,5,00No,15038.67,24,0,Yes,W08,1,No,0.302145126
7850,1,685,730,680,0,0,0,49.36826575,6,No,No,M,3,00No,11031.63,24,0,No,W04,2,Yes,0.914816015
7851,1,647,597,NA,0,2,1,41.39736282,6,No,No,M,1,00No,13050.38,27,0,Yes,W09,0,Yes,0.063509292
7852,1,NA,596,611,0,0,1,26.24825188,4,No,No,P,3,00No,16206.03,18,2,Yes,W09,2,Yes,0.891641695
7853,0,651,639,636,1,1,1,54.65093699,7,No,No,M,1,00No,16211.33,7,0,No,NA,0,Yes,0.986810394
7854,0,641,639,670,2,1,1,19.62313189,7,No,No,M,1,01Lo,9448.15,15,0,No,W03,0,Yes,0.285578183
7855,1,689,NA,702,0,0,0,33.25664708,6,No,No,M,5,00No,10522.95,26,1,Yes,W06,2,Yes,0.254951576
7856,1,680,659,674,1,2,0,51.63258725,5,No,Yes,A,3,00No,12790.67,30,1,No,W05,0,Yes,0.182975374
7857,1,735,733,787,0,0,0,32.80225989,8,No,No,A,3,00No,11658.47,39,0,No,W06,0,Yes,0.684904562
7858,1,597,595,571,0,2,0,41.00997029,4,No,No,M,1,00No,15974.73,17,0,Yes,W08,0,Yes,0.258532225
7859,1,682,669,651,1,2,0,56.16704158,6,No,No,M,2,01Lo,9822.88,19,0,No,W06,0,No,0.695069614
7860,1,591,NA,536,1,3,0,39.33038365,4,No,No,M,3,00No,11410.52,21,0,No,W10,1,Yes,0.703761964
7861,1,736,728,692,1,1,1,47.55489735,7,No,No,A,3,00No,11074.19,26,0,No,W06,1,Yes,0.654908752
7862,1,NA,619,634,1,0,1,46.44445995,6,No,Yes,A,3,02Hi,9096.02,29,0,No,W05,0,Yes,0.047748029
7863,1,735,748,748,1,0,0,43.98883255,7,No,No,M,3,00No,14927.61,28,0,No,W07,0,Yes,0.210110514
7864,1,NA,606,635,1,3,1,36.39383233,5,No,No,M,2,00No,11667.24,25,0,No,W01,0,Yes,0.843314265
7865,1,642,655,646,1,0,1,45.12081708,5,No,No,M,1,00No,12327.1,16,0,No,W04,0,Yes,0.499387529
7866,1,684,NA,634,1,0,0,42.46790256,5,No,No,P,4,00No,14753.73,37,1,No,W09,1,Yes,0.750339311
7867,0,526,485,505,2,3,1,43.44613986,5,No,No,A,3,02Hi,11761.68,27,1,No,W02,0,No,0.180078592
7868,0,682,672,650,1,2,0,52.73930706,7,No,No,A,3,01Lo,13258.62,28,2,No,W04,1,No,0.478819017
7869,1,597,561,611,0,0,0,39.85018741,5,No,No,M,2,00No,11877.46,26,1,Yes,W10,2,No,0.178183009
7870,1,606,552,593,2,2,1,58.44391531,3,No,Yes,A,3,02Hi,14201.43,20,1,No,W10,0,Yes,0.391588846
7871,1,738,722,698,2,4,2,66.13674754,5,Yes,No,A,3,00No,9851.28,29,2,No,W06,0,No,0.199950184
7872,1,742,775,777,1,1,0,47.80528042,7,No,No,M,0,00No,12310.36,16,0,No,W08,1,Yes,0.506066593
7873,1,614,629,606,1,1,1,47.84857082,6,No,No,P,4,00No,13042.51,25,0,Yes,W08,2,No,0.92577629
7874,0,539,608,589,1,3,1,41.89008089,6,No,No,M,1,02Hi,6798.38,19,0,No,W04,1,Yes,0.482317302
7875,1,657,NA,653,1,2,1,43.03135119,5,No,No,M,2,00No,14129.73,24,2,No,W10,0,Yes,0.962739506
7876,1,669,628,619,1,2,1,44.24602242,5,No,Yes,A,3,00No,15010.55,24,2,Yes,W04,1,Yes,0.78099917
7877,1,672,688,NA,0,0,0,41.25840036,7,No,No,A,4,00No,13112.89,24,0,No,W10,1,Yes,0.474160048
7878,1,NA,652,663,0,0,1,49.52229116,5,No,No,M,1,00No,8378.86,18,0,No,W05,0,Yes,0.741377977
7879,1,582,NA,608,1,1,1,60.64636411,4,No,No,M,2,02Hi,4324.78,31,1,No,W04,0,No,0.995816281
7880,1,553,552,563,1,2,1,49.79850652,5,No,No,M,1,02Hi,15050.23,4,2,Yes,W07,0,Yes,0.614811737
7881,1,622,573,617,1,3,0,40.55501557,6,No,No,P,3,00No,15257.23,22,0,No,W08,0,No,0.831275888
7882,0,554,539,534,1,0,1,52.21331925,7,No,No,M,1,02Hi,9657.79,19,0,No,W05,0,Yes,0.257805526
7883,0,664,689,676,1,1,1,59.7597337,6,No,No,A,2,00No,9904,21,0,No,W05,0,Yes,0.009264895
7884,1,595,NA,625,1,2,1,57.75510896,4,No,No,A,2,01Lo,10316.11,21,0,No,W06,1,Yes,0.223398447
7885,1,592,566,562,1,0,1,31.45281439,5,No,Yes,P,5,00No,17286.68,27,0,Yes,W08,1,Yes,0.323924345
7886,1,722,733,726,1,3,1,41.78927574,6,No,No,A,3,00No,13468.11,27,0,Yes,W03,1,Yes,0.738918408
7887,1,647,623,642,1,3,0,62.53818754,7,No,No,P,4,02Hi,12969.57,23,1,Yes,NA,2,Yes,0.542108681
7888,1,563,541,523,2,3,2,44.0166399,6,No,No,M,0,02Hi,8019.93,13,2,No,NA,0,No,0.648896795
7889,1,656,608,632,2,2,1,46.31873902,6,No,No,M,1,00No,11569.88,9,0,No,W04,1,Yes,0.933557792
7890,0,611,619,588,2,4,1,51.08171962,5,No,No,A,2,01Lo,11589.99,16,0,Yes,W09,0,Yes,0.678085213
7891,1,746,722,NA,1,2,0,49.74274555,6,No,No,M,2,00No,11053.31,34,2,No,W10,0,Yes,0.801872597
7892,1,NA,609,616,1,1,1,71.62944917,5,No,No,P,4,00No,11293.08,21,0,No,W06,0,Yes,0.735859424
7893,0,NA,616,666,1,2,2,44.44491132,5,No,No,M,0,00No,6693.69,17,1,No,NA,0,Yes,0.440570726
7894,1,669,680,660,0,1,1,57.63158986,5,No,No,M,2,00No,15843.74,21,2,Yes,W06,0,Yes,0.47817926
7895,1,659,694,663,0,2,0,30.15927383,5,No,No,A,5,00No,12497.12,32,0,No,NA,1,No,0.071739914
7896,1,684,638,650,1,5,0,61.47983564,4,No,No,A,3,00No,13700.32,19,1,Yes,W07,1,Yes,0.948560834
7897,1,667,640,655,1,4,1,44.60971369,7,No,No,A,3,00No,8504.26,23,0,No,W07,1,No,0.27288723
7898,1,NA,583,569,1,4,1,62.15769488,4,No,No,A,1,00No,11774.67,21,0,No,W07,0,No,0.244361453
7899,1,698,680,702,1,1,1,29.89789859,5,No,No,A,4,00No,17246.27,27,1,Yes,W09,2,Yes,0.010044264
7900,1,646,627,651,1,2,1,45.95803305,6,Yes,No,P,5,02Hi,16895.04,25,2,Yes,W08,2,No,0.955700729
7901,1,NA,602,615,1,2,1,50.12255055,4,Yes,Yes,M,4,01Lo,11384.09,21,2,No,W06,0,Yes,0.028352779
7902,1,749,738,NA,0,0,0,33.50599152,8,No,No,M,3,00No,11936.25,33,0,No,W07,1,Yes,0.150218646
7903,1,NA,679,632,0,1,1,37.0725877,6,No,No,A,4,00No,15061.83,28,0,Yes,W08,1,Yes,0.878667763
7904,0,661,660,642,1,2,0,38.77525339,3,No,No,M,0,00No,7330.96,26,0,No,NA,1,Yes,0.384627382
7905,1,620,575,570,0,3,1,61.57737425,4,No,No,M,2,01Lo,15043.2,14,1,No,W10,0,Yes,0.618352781
7906,1,631,637,666,0,1,1,54.26857305,7,No,No,M,1,01Lo,9684.75,26,0,No,NA,0,Yes,0.111361289
7907,1,534,528,538,0,0,0,18.9314901,6,No,No,P,4,00No,13665.05,30,0,Yes,W08,2,No,0.97573474
7908,1,678,686,NA,0,1,1,52.50550186,6,No,No,A,3,00No,14090.75,23,0,No,W07,1,Yes,0.593249985
7909,1,663,671,659,1,1,0,52.83568666,7,No,No,M,4,01Lo,11407.24,12,0,No,W03,0,Yes,0.50198561
7910,1,NA,751,785,0,1,0,57.12281572,7,No,No,P,5,00No,15142.81,34,0,No,W08,1,No,0.045274676
7911,0,765,764,734,1,3,1,61.1083708,7,No,No,P,3,00No,14518.57,21,1,Yes,W08,1,Yes,0.021606609
7912,1,582,568,600,1,4,1,50.22501857,5,No,No,P,3,01Lo,15640.35,14,0,Yes,W08,0,No,0.223121918
7913,1,662,626,NA,0,0,0,48.6551443,6,No,No,P,3,00No,14412.72,29,0,No,W10,1,Yes,0.123307161
7914,1,683,669,655,1,3,1,48.58333668,6,No,No,P,5,00No,15181.79,23,0,Yes,W08,2,No,0.440508316
7915,1,696,700,681,0,3,0,53.8981247,6,No,No,A,4,00No,11529.16,23,0,No,NA,1,Yes,0.523970229
7916,0,614,609,NA,1,0,0,47.41755175,5,No,Yes,M,1,00No,6269.91,19,0,No,W01,0,Yes,0.274977053
7917,1,NA,694,719,0,0,0,7.477129442,7,No,No,A,4,00No,16422.08,34,0,Yes,W08,2,No,0.66554896
7918,0,652,638,636,1,3,1,49.93712248,5,No,No,A,2,01Lo,14970.68,19,2,No,W03,0,Yes,0.675777294
7919,1,666,659,654,1,1,0,49.79289693,7,No,No,M,3,00No,6232.01,27,0,No,W03,1,No,0.506572709
7920,1,688,746,695,1,1,1,54.47944051,7,No,No,M,1,00No,9935.81,26,2,No,NA,0,Yes,0.091835092
7921,0,NA,658,NA,2,3,0,36.52236282,7,No,No,M,1,02Hi,7774.85,28,1,No,W02,0,Yes,0.724863399
7922,0,588,619,540,1,0,0,43.62021712,5,Yes,Yes,M,2,02Hi,12651.75,24,2,No,W04,0,Yes,0.972692431
7923,1,629,614,NA,1,2,1,61.90957828,5,No,No,P,5,01Lo,13518.98,32,0,Yes,NA,1,No,0.792212102
7924,0,699,694,653,1,0,1,45.10770079,7,No,No,A,4,00No,10749.93,28,0,No,NA,1,No,0.750590468
7925,1,673,652,666,1,3,1,31.79542357,5,No,No,A,5,00No,17028.47,25,0,Yes,W08,1,Yes,0.017262069
7926,1,662,657,654,1,0,0,43.02344629,6,No,No,A,3,00No,9750.68,27,0,No,W07,1,Yes,0.355072139
7927,1,654,651,649,0,1,0,39.78561017,7,No,No,A,4,00No,14145.88,29,0,Yes,W10,1,Yes,0.461135585
7928,1,677,660,657,0,0,1,32.90333299,6,No,Yes,A,4,00No,17343.99,28,2,No,W09,1,Yes,0.718484041
7929,0,697,NA,684,1,1,0,71.16211503,7,No,No,M,2,01Lo,8495.28,27,1,No,W01,0,Yes,0.585756054
7930,1,569,NA,574,0,2,0,61.32307248,4,No,No,M,0,00No,7730.92,22,0,No,W04,0,Yes,0.122447537
7931,1,668,672,616,1,1,0,32.82995983,7,No,No,A,4,01Lo,15864.85,27,1,Yes,W10,1,Yes,0.178276149
7932,1,787,745,717,0,4,0,35.65375558,7,No,No,M,3,00No,12479.36,24,0,Yes,W08,2,Yes,0.034467538
7933,1,686,684,NA,0,1,1,36.14852372,6,No,No,M,3,00No,14574.45,32,1,No,NA,0,No,0.556595417
7934,1,NA,572,571,0,1,0,51.43374684,5,No,No,A,2,00No,11935.76,20,1,Yes,W09,1,No,0.952383206
7935,0,NA,616,591,1,1,1,51.91587069,4,No,No,A,2,00No,13063.87,24,2,No,W01,1,Yes,0.440528943
7936,1,612,579,597,1,1,0,43.96111123,5,No,No,M,5,00No,15444.14,29,1,No,W09,0,No,0.867106827
7937,1,NA,678,663,1,1,0,30.84433236,6,No,No,A,2,00No,18888.04,24,0,Yes,W07,1,Yes,0.157460816
7938,1,635,606,595,1,1,0,53.35764319,4,No,No,M,4,00No,10849.24,21,0,Yes,W07,2,Yes,0.234564935
7939,1,729,NA,677,0,0,1,35.85524565,8,No,No,A,3,00No,15960.23,26,0,Yes,W08,2,No,0.559345932
7940,1,655,645,686,0,1,1,40.47700411,6,No,No,A,3,00No,10408.68,26,0,No,W07,2,No,0.326655148
7941,0,623,583,561,1,2,1,59.07705808,5,No,No,M,0,01Lo,3550.88,15,0,No,W04,1,Yes,0.890105476
7942,1,570,NA,587,0,0,0,36.09065733,4,No,No,M,4,00No,14411.62,30,0,No,W04,1,Yes,0.86594983
7943,1,597,NA,575,1,3,2,52.15842058,5,No,No,A,0,02Hi,12319.98,23,2,No,W07,0,Yes,0.487122452
7944,1,632,647,NA,1,0,0,26.76651936,6,No,No,P,5,00No,15443.71,34,0,Yes,W08,2,No,0.764301375
7945,1,702,723,NA,0,2,0,39.09905564,5,No,No,M,1,00No,13762.06,16,0,No,W08,1,Yes,0.11496366
7946,1,575,617,596,0,1,1,51.18126056,5,No,No,A,5,01Lo,15325.22,26,0,No,NA,0,Yes,0.112938864
7947,1,NA,647,683,0,1,0,37.30911684,5,No,No,M,4,00No,12129.17,34,0,No,W05,1,No,0.863381946
7948,1,677,679,656,1,0,1,44.69875199,6,No,No,A,5,00No,14035.69,26,0,Yes,W10,1,Yes,0.395081006
7949,1,672,691,632,0,1,0,31.71823198,5,No,No,A,5,00No,18242.09,26,0,Yes,W09,2,Yes,0.76858411
7950,1,685,665,NA,1,1,1,67.74585119,5,No,No,M,2,00No,12679.59,24,2,No,W09,0,Yes,0.474367939
7951,1,662,651,643,0,2,0,54.10102185,5,No,No,M,1,00No,10114.03,22,2,No,W06,0,Yes,0.974403935
7952,1,680,648,657,2,2,1,52.15572382,7,No,No,A,2,01Lo,11970.11,18,0,No,NA,1,Yes,0.157217174
7953,1,687,669,673,1,2,0,39.77080224,4,No,No,M,3,00No,15570.47,29,2,No,W06,1,Yes,0.166690985
7954,0,529,539,565,1,2,2,46.11803977,5,No,No,A,2,00No,9782.15,16,0,No,NA,1,No,0.784858463
7955,1,573,583,570,2,4,2,51.51019502,4,Yes,No,M,2,02Hi,8460.16,16,2,No,W07,0,Yes,0.655452657
7956,1,NA,646,629,2,5,2,60.72352983,6,No,No,M,2,01Lo,6654.22,17,0,Yes,W10,1,No,0.791568712
7957,1,613,626,590,1,2,0,63.18802056,4,No,No,M,4,00No,12105.8,30,2,No,W07,1,No,0.231462512
7958,1,610,565,553,1,2,1,46.45727187,4,No,No,A,2,01Lo,12352.85,24,0,No,W01,0,Yes,0.475135593
7959,1,621,670,649,0,1,1,45.64192283,4,No,No,M,3,00No,12999.96,17,0,Yes,W07,2,Yes,0.673183561
7960,1,612,585,624,0,0,1,48.64013424,6,No,No,A,3,00No,16800.92,26,0,Yes,W06,0,No,0.918525639
7961,1,638,637,628,0,0,0,50.76969051,7,No,No,A,2,00No,12813.07,32,0,No,W05,0,No,0.65033931
7962,1,651,621,605,1,2,1,38.69319125,5,No,No,A,5,01Lo,17295.73,29,2,No,W04,0,No,0.358527292
7963,1,670,628,NA,0,1,1,42.51806859,6,No,No,P,3,00No,8930.03,33,0,No,W07,1,No,0.177516449
7964,1,647,606,602,0,0,1,68.46958313,5,Yes,No,A,2,00No,17177.12,28,0,Yes,W09,0,Yes,0.610803863
7965,1,694,686,675,2,3,1,49.91240012,5,No,No,A,1,00No,6691.86,24,0,No,W09,1,Yes,0.079813375
7966,1,602,648,628,0,0,1,55.37874487,6,Yes,No,P,5,02Hi,17025.01,29,1,Yes,W08,1,No,0.539062365
7967,1,676,648,671,0,1,1,37.15019706,7,No,No,A,4,00No,17091.97,31,1,No,W03,0,No,0.059270536
7968,1,713,753,716,1,0,0,45.45968756,7,No,No,M,4,00No,6496.37,30,0,No,W05,2,No,0.931503524
7969,1,NA,792,731,0,0,0,41.10471122,8,No,No,P,2,00No,16359.36,27,0,Yes,W08,0,No,0.164176676
7970,0,659,662,691,1,4,1,47.49339518,8,No,No,M,1,01Lo,11279.42,20,1,No,W07,0,Yes,0.207295106
7971,0,576,559,NA,2,1,2,61.72140577,5,No,No,M,0,02Hi,13755.85,12,2,No,W02,0,Yes,0.3217738
7972,1,695,705,719,0,0,0,47.93232762,7,No,No,A,4,00No,12078.28,20,0,Yes,W08,2,No,0.979057992
7973,1,678,639,668,0,0,1,46.40573378,7,No,No,M,3,00No,11922.18,27,0,No,W09,0,Yes,0.257687632
7974,1,688,NA,663,1,2,0,41.56067142,7,No,No,A,3,00No,12732.42,26,0,No,W09,1,No,0.24691205
7975,0,549,577,539,1,2,1,55.27212048,4,No,No,M,1,02Hi,9325.7,22,1,No,W03,0,Yes,0.302976668
7976,1,634,629,630,1,1,1,64.88931075,7,No,No,M,2,02Hi,8571.04,21,1,No,W01,0,No,0.86459126
7977,1,655,652,664,2,3,1,42.46947501,7,Yes,Yes,M,1,01Lo,11640.9,18,1,No,W07,0,Yes,0.378107995
7978,1,NA,667,631,1,0,0,30.49099231,7,No,No,P,5,00No,17957.23,30,0,Yes,W08,0,No,0.276102893
7979,1,NA,691,671,1,1,0,38.44866933,4,No,No,A,4,00No,11199.53,24,0,Yes,W08,1,Yes,0.234892178
7980,1,703,698,NA,1,1,1,57.86248124,6,No,No,P,5,00No,11104.43,28,0,Yes,W08,1,Yes,0.159244124
7981,1,533,499,531,2,3,1,47.09645294,5,No,No,M,0,01Lo,13228.44,20,2,No,W02,0,Yes,0.3022792
7982,1,605,606,629,1,0,1,44.46575565,6,No,No,A,3,02Hi,16583.18,18,2,Yes,W08,0,Yes,0.767788418
7983,1,636,646,612,1,2,0,33.29196459,5,No,Yes,M,2,00No,13242.09,28,1,No,W07,0,Yes,0.457995978
7984,1,NA,650,594,0,2,0,57.71729837,5,No,No,M,4,00No,14429.5,26,0,No,W09,1,Yes,0.633577456
7985,1,NA,624,620,1,2,1,55.38495566,7,Yes,No,M,4,02Hi,14930.5,23,1,Yes,W08,0,No,0.138322822
7986,0,634,670,638,1,3,1,65.19957244,6,Yes,No,M,1,02Hi,14778.94,13,2,No,W10,0,Yes,0.659895022
7987,1,651,629,674,1,2,1,37.66972364,6,No,No,A,3,00No,14595.93,19,0,Yes,W10,2,Yes,0.372038119
7988,1,NA,550,574,1,2,1,37.41285271,5,No,No,M,2,00No,13206.4,26,0,No,W03,0,No,0.852298388
7989,1,587,546,543,1,3,1,49.25697365,4,Yes,No,M,2,02Hi,12909.99,22,2,No,W06,0,Yes,0.522047036
7990,0,615,596,616,1,4,1,57.89840545,5,No,No,M,3,02Hi,6914.81,23,2,No,W03,1,No,0.115066014
7991,1,568,571,NA,0,3,1,52.46648935,4,No,No,P,4,00No,16722.12,24,0,No,W03,0,No,0.000735597
7992,0,564,612,589,1,3,1,43.76960784,4,No,No,A,2,02Hi,7037.21,28,2,No,W05,1,Yes,0.736559842
7993,1,NA,637,660,1,3,0,55.26619287,5,No,No,P,3,00No,11647.53,27,2,No,W03,1,No,0.520865291
7994,0,662,686,NA,1,2,0,59.32449131,6,No,No,M,2,00No,12203.36,20,1,No,W03,1,No,0.059589419
7995,1,704,673,678,0,1,1,33.79539773,6,No,No,M,2,00No,15303.62,22,0,Yes,W08,1,Yes,0.164959883
7996,1,511,452,447,0,3,1,37.01964194,5,Yes,Yes,A,2,02Hi,10616.41,13,1,No,W06,1,Yes,0.471888939
